Index,Metric,Value
1,Recall@1,0.36666666666666664
2,Recall@3,0.4666666666666667
3,Recall@5,0.5
4,Recall@10,0.7
5,Mean Rank,36.03333333333333
6,Normalised Similarity,0.9151827801827802
7,Margin of Discrimination,0.027491721241721237
8,Average Confidence,0.8008608058608059
9,MRR,0.4484166221992622
