Index,Metric,Value
1,Recall@1,0.6666666666666666
2,Recall@3,0.8
3,Recall@5,0.8
4,Recall@10,0.8666666666666667
5,Mean Rank,5.266666666666667
6,Normalised Similarity,0.9749849892109954
7,Margin of Discrimination,0.07746103406397525
8,Average Confidence,0.7811251868654278
9,MRR,0.7504752143281553
