Index,Metric,Value
1,Recall@1,0.16666666666666666
2,Recall@3,0.3
3,Recall@5,0.3
4,Recall@10,0.4
5,Mean Rank,71.9
6,Normalised Similarity,0.8741808191808194
7,Margin of Discrimination,0.01235344516594517
8,Average Confidence,0.7192261442261444
9,MRR,0.24357229963293617
