Index,Metric,Value
1,Recall@1,0.1
2,Recall@3,0.13333333333333333
3,Recall@5,0.2
4,Recall@10,0.23333333333333334
5,Mean Rank,77.26666666666667
6,Normalised Similarity,0.8339759314759315
7,Margin of Discrimination,0.006590136054421769
8,Average Confidence,0.7103323528323527
9,MRR,0.15680367989456354
