Index,Metric,Value
1,Recall@1,0.4
2,Recall@3,0.5666666666666667
3,Recall@5,0.7
4,Recall@10,0.7333333333333333
5,Mean Rank,31.6
6,Normalised Similarity,0.9480993080993082
7,Margin of Discrimination,0.041272200022200015
8,Average Confidence,0.8144411144411146
9,MRR,0.5188393635448066
