Index,Metric,Value
1,Recall@1,0.3333333333333333
2,Recall@3,0.5666666666666667
3,Recall@5,0.6333333333333333
4,Recall@10,0.6666666666666666
5,Mean Rank,20.666666666666668
6,Normalised Similarity,0.9406168831168831
7,Margin of Discrimination,0.030992155992155993
8,Average Confidence,0.8165155215155215
9,MRR,0.48175653363480414
