Index,Metric,Value
1,Recall@1,0.0
2,Recall@3,0.0
3,Recall@5,0.0
4,Recall@10,0.0
5,Mean Rank,403.26666666666665
6,Normalised Similarity,0.6698689273689274
7,Margin of Discrimination,0.0
8,Average Confidence,0.5024194324194325
9,MRR,0.007355221673808199
