Index,Metric,Value
1,Recall@1,0.03333333333333333
2,Recall@3,0.1
3,Recall@5,0.1
4,Recall@10,0.13333333333333333
5,Mean Rank,187.4
6,Normalised Similarity,0.7999691974691975
7,Margin of Discrimination,0.005873015873015869
8,Average Confidence,0.6361891349391349
9,MRR,0.08548467465745287
