Index,Metric,Value
1,Recall@1,0.06666666666666667
2,Recall@3,0.2
3,Recall@5,0.26666666666666666
4,Recall@10,0.3333333333333333
5,Mean Rank,67.3
6,Normalised Similarity,0.8708695008695009
7,Margin of Discrimination,0.013690476190476192
8,Average Confidence,0.693759018759019
9,MRR,0.16746253212221446
