Index,Metric,Value
1,Recall@1,0.03333333333333333
2,Recall@3,0.2
3,Recall@5,0.23333333333333334
4,Recall@10,0.26666666666666666
5,Mean Rank,112.63333333333334
6,Normalised Similarity,0.826714396714397
7,Margin of Discrimination,0.0027777777777777775
8,Average Confidence,0.6700159100159102
9,MRR,0.1341416090435176
