Index,Metric,Value
1,Recall@1,0.7333333333333333
2,Recall@3,0.8666666666666667
3,Recall@5,0.8666666666666667
4,Recall@10,0.9666666666666667
5,Mean Rank,2.3333333333333335
6,Normalised Similarity,0.9852552131963896
7,Margin of Discrimination,0.08653253201047321
8,Average Confidence,0.8792330614002442
9,MRR,0.8039021164021164
