Index,Metric,Value
1,Recall@1,0.7333333333333333
2,Recall@3,0.8
3,Recall@5,0.8666666666666667
4,Recall@10,0.9666666666666667
5,Mean Rank,2.7333333333333334
6,Normalised Similarity,0.978391994478951
7,Margin of Discrimination,0.09862945538148572
8,Average Confidence,0.8071966429669125
9,MRR,0.7967063492063493
