Index,Metric,Value
1,Recall@1,0.36666666666666664
2,Recall@3,0.5333333333333333
3,Recall@5,0.5333333333333333
4,Recall@10,0.6333333333333333
5,Mean Rank,32.6
6,Normalised Similarity,0.9208934583934584
7,Margin of Discrimination,0.04723979723979724
8,Average Confidence,0.8220201095201097
9,MRR,0.46464256236710366
