Index,Metric,Value
1,Recall@1,0.43333333333333335
2,Recall@3,0.6333333333333333
3,Recall@5,0.6666666666666666
4,Recall@10,0.7333333333333333
5,Mean Rank,53.733333333333334
6,Normalised Similarity,0.9377179030120205
7,Margin of Discrimination,0.044571969516219515
8,Average Confidence,0.6776445275927597
9,MRR,0.5382830612676179
