Index,Metric,Value
1,Recall@1,0.2
2,Recall@3,0.23333333333333334
3,Recall@5,0.3
4,Recall@10,0.3
5,Mean Rank,45.6
6,Normalised Similarity,0.8678763828763828
7,Margin of Discrimination,0.01608738483738483
8,Average Confidence,0.7478418803418804
9,MRR,0.251805822863654
