Index,Metric,Value
1,Recall@1,0.26666666666666666
2,Recall@3,0.3333333333333333
3,Recall@5,0.5
4,Recall@10,0.5666666666666667
5,Mean Rank,26.566666666666666
6,Normalised Similarity,0.9083152958152959
7,Margin of Discrimination,0.032462722462722464
8,Average Confidence,0.805870795870796
9,MRR,0.3574899926298232
