Index,Metric,Value
1,Recall@1,0.5
2,Recall@3,0.6333333333333333
3,Recall@5,0.7
4,Recall@10,0.8
5,Mean Rank,12.4
6,Normalised Similarity,0.9500757575757575
7,Margin of Discrimination,0.07139129389129388
8,Average Confidence,0.8687959725459726
9,MRR,0.5967500794330414
