Index,Metric,Value
1,Recall@1,0.3333333333333333
2,Recall@3,0.4
3,Recall@5,0.43333333333333335
4,Recall@10,0.5
5,Mean Rank,62.333333333333336
6,Normalised Similarity,0.9127975542975544
7,Margin of Discrimination,0.03359047699963928
8,Average Confidence,0.6491075428923392
9,MRR,0.3915342028968435
