Index,Metric,Value
1,Recall@1,0.26666666666666666
2,Recall@3,0.4
3,Recall@5,0.4666666666666667
4,Recall@10,0.5
5,Mean Rank,58.03333333333333
6,Normalised Similarity,0.9004686054686055
7,Margin of Discrimination,0.027335858585858585
8,Average Confidence,0.7708126595626597
9,MRR,0.356212985025814
