Index,Metric,Value
1,Recall@1,0.03333333333333333
2,Recall@3,0.1
3,Recall@5,0.23333333333333334
4,Recall@10,0.26666666666666666
5,Mean Rank,167.1
6,Normalised Similarity,0.7861007511007511
7,Margin of Discrimination,0.006337181337181335
8,Average Confidence,0.6293275243275244
9,MRR,0.10592882723763533
