Index,Metric,Value
1,Recall@1,0.06666666666666667
2,Recall@3,0.13333333333333333
3,Recall@5,0.2
4,Recall@10,0.23333333333333334
5,Mean Rank,150.13333333333333
6,Normalised Similarity,0.818622396122396
7,Margin of Discrimination,0.010000000000000002
8,Average Confidence,0.6578943741443742
9,MRR,0.1250662982785541
