Index,Metric,Value
1,Recall@1,0.5
2,Recall@3,1.0
3,Recall@5,1.0
4,Recall@10,1.0
5,Mean Rank,1.5
6,Normalised Similarity,0.9615384615384615
7,Margin of Discrimination,0.06250000000000001
8,Average Confidence,0.6794258373205742
9,MRR,0.75
