Index,Metric,Value
1,Recall@1,0.3
2,Recall@3,0.4666666666666667
3,Recall@5,0.5
4,Recall@10,0.5666666666666667
5,Mean Rank,52.8
6,Normalised Similarity,0.9143060454113421
7,Margin of Discrimination,0.03393484894940339
8,Average Confidence,0.644260023676006
9,MRR,0.4095548514972434
