Index,Metric,Value
1,Recall@1,0.6333333333333333
2,Recall@3,0.7333333333333333
3,Recall@5,0.7666666666666667
4,Recall@10,0.8
5,Mean Rank,13.733333333333333
6,Normalised Similarity,0.9544802011713778
7,Margin of Discrimination,0.07660458429647024
8,Average Confidence,0.7919574756206108
9,MRR,0.6959498841365224
