Index,Metric,Value
1,Recall@1,0.13333333333333333
2,Recall@3,0.16666666666666666
3,Recall@5,0.2
4,Recall@10,0.3
5,Mean Rank,126.66666666666667
6,Normalised Similarity,0.8310145410145411
7,Margin of Discrimination,0.023044733044733045
8,Average Confidence,0.6714962814962816
9,MRR,0.1906317143827395
