Index,Metric,Value
1,Recall@1,0.03333333333333333
2,Recall@3,0.03333333333333333
3,Recall@5,0.06666666666666667
4,Recall@10,0.16666666666666666
5,Mean Rank,205.66666666666666
6,Normalised Similarity,0.7598196248196248
7,Margin of Discrimination,0.0033333333333333344
8,Average Confidence,0.5929523254523253
9,MRR,0.066443336198321
