Index,Metric,Value
1,Recall@1,0.26666666666666666
2,Recall@3,0.43333333333333335
3,Recall@5,0.43333333333333335
4,Recall@10,0.5333333333333333
5,Mean Rank,29.266666666666666
6,Normalised Similarity,0.9204001554001553
7,Margin of Discrimination,0.03202721661054995
8,Average Confidence,0.7972562622562623
9,MRR,0.3736168147138186
