Index,Metric,Value
1,Recall@1,0.43333333333333335
2,Recall@3,0.5666666666666667
3,Recall@5,0.6666666666666666
4,Recall@10,0.7
5,Mean Rank,15.566666666666666
6,Normalised Similarity,0.9381325156325158
7,Margin of Discrimination,0.04795634920634921
8,Average Confidence,0.8222565397565398
9,MRR,0.5335326781831523
