Index,Metric,Value
1,Recall@1,0.2
2,Recall@3,0.23333333333333334
3,Recall@5,0.26666666666666666
4,Recall@10,0.43333333333333335
5,Mean Rank,41.666666666666664
6,Normalised Similarity,0.8835257335257335
7,Margin of Discrimination,0.02244709313674831
8,Average Confidence,0.7526721889221889
9,MRR,0.25875109463746404
