,Time
res_sankoff_skyline.json,2.8010989248752596
res_sankoff_modified.json,9.598920947313308
res_time_modified.json,29.174193102121354
res_time_skyline.json,62.91185797452927
res_text_modified.json,183.86212376356124
res_text_skyline.json,572.4316583991051
