Index,Metric,Value
1,Recall@1,0.5
2,Recall@3,0.6333333333333333
3,Recall@5,0.6333333333333333
4,Recall@10,0.7
5,Mean Rank,7.4
6,Normalised Similarity,0.9506441706441708
7,Margin of Discrimination,0.04127525252525253
8,Average Confidence,0.8345761183261184
9,MRR,0.5801604586503968
