Index,Metric,Value
1,Recall@1,0.4
2,Recall@3,0.5666666666666667
3,Recall@5,0.6333333333333333
4,Recall@10,0.6333333333333333
5,Mean Rank,32.4
6,Normalised Similarity,0.9122094572094572
7,Margin of Discrimination,0.047732683982683974
8,Average Confidence,0.8227976652976653
9,MRR,0.5040104394136445
