Index,Metric,Value
1,Recall@1,0.5
2,Recall@3,0.6
3,Recall@5,0.6
4,Recall@10,0.6666666666666666
5,Mean Rank,40.333333333333336
6,Normalised Similarity,0.950075050222109
7,Margin of Discrimination,0.04843713060818325
8,Average Confidence,0.6930482054874976
9,MRR,0.568465046721198
