Index,Metric,Value
1,Recall@1,0.5666666666666667
2,Recall@3,0.6666666666666666
3,Recall@5,0.6666666666666666
4,Recall@10,0.7333333333333333
5,Mean Rank,32.7
6,Normalised Similarity,0.9466370871130932
7,Margin of Discrimination,0.060767733678455185
8,Average Confidence,0.703462208959584
9,MRR,0.6236314010970762
