Index,Metric,Value
1,Recall@1,0.06666666666666667
2,Recall@3,0.16666666666666666
3,Recall@5,0.16666666666666666
4,Recall@10,0.3
5,Mean Rank,131.8
6,Normalised Similarity,0.824436026936027
7,Margin of Discrimination,0.01630952380952381
8,Average Confidence,0.6773852073852074
9,MRR,0.13978888753864407
