Index,Metric,Value
1,Recall@1,0.7
2,Recall@3,0.8
3,Recall@5,0.8
4,Recall@10,0.8333333333333334
5,Mean Rank,7.333333333333333
6,Normalised Similarity,0.9787810528251703
7,Margin of Discrimination,0.1061265464464222
8,Average Confidence,0.781329966696862
9,MRR,0.7507211712691164
