Index,Metric,Value
1,Recall@1,0.43333333333333335
2,Recall@3,0.5333333333333333
3,Recall@5,0.5666666666666667
4,Recall@10,0.6
5,Mean Rank,34.8
6,Normalised Similarity,0.9312935865877042
7,Margin of Discrimination,0.06085629913029294
8,Average Confidence,0.7033615242512131
9,MRR,0.5014857935225228
