Index,Metric,Value
1,Recall@1,0.06666666666666667
2,Recall@3,0.13333333333333333
3,Recall@5,0.2
4,Recall@10,0.2
5,Mean Rank,125.53333333333333
6,Normalised Similarity,0.8145799570799571
7,Margin of Discrimination,0.00842391304347826
8,Average Confidence,0.6402007252007252
9,MRR,0.12774556082803265
