Index,Metric,Value
1,Recall@1,0.06666666666666667
2,Recall@3,0.13333333333333333
3,Recall@5,0.2
4,Recall@10,0.23333333333333334
5,Mean Rank,120.0
6,Normalised Similarity,0.8252597402597404
7,Margin of Discrimination,0.008400673400673402
8,Average Confidence,0.6631423206423207
9,MRR,0.1353494767991072
