Index,Metric,Value
1,Recall@1,0.1
2,Recall@3,0.2
3,Recall@5,0.2
4,Recall@10,0.26666666666666666
5,Mean Rank,55.93333333333333
6,Normalised Similarity,0.8423426573426575
7,Margin of Discrimination,0.009608185024851694
8,Average Confidence,0.706013986013986
9,MRR,0.17466520389714726
