Index,Metric,Value
1,Recall@1,0.7
2,Recall@3,0.8
3,Recall@5,0.8333333333333334
4,Recall@10,0.9
5,Mean Rank,3.2666666666666666
6,Normalised Similarity,0.9792724867724868
7,Margin of Discrimination,0.07025613275613277
8,Average Confidence,0.9110233285233286
9,MRR,0.7673253968253969
