Index,Metric,Value
1,Recall@1,0.7
2,Recall@3,0.8
3,Recall@5,0.8333333333333334
4,Recall@10,0.9
5,Mean Rank,3.8
6,Normalised Similarity,0.9784432234432235
7,Margin of Discrimination,0.07153069153069153
8,Average Confidence,0.9277331002331003
9,MRR,0.7654596560846562
