Index,Metric,Value
1,Recall@1,0.36666666666666664
2,Recall@3,0.43333333333333335
3,Recall@5,0.5333333333333333
4,Recall@10,0.5666666666666667
5,Mean Rank,52.13333333333333
6,Normalised Similarity,0.9277560063202477
7,Margin of Discrimination,0.04026416484749816
8,Average Confidence,0.6670243568000301
9,MRR,0.43382858606207164
