Index,Metric,Value
1,Recall@1,0.23333333333333334
2,Recall@3,0.4
3,Recall@5,0.5
4,Recall@10,0.5333333333333333
5,Mean Rank,30.333333333333332
6,Normalised Similarity,0.906556499056499
7,Margin of Discrimination,0.02333982683982684
8,Average Confidence,0.8055914455914458
9,MRR,0.34125096738946037
