Index,Metric,Value
1,Recall@1,0.3333333333333333
2,Recall@3,0.43333333333333335
3,Recall@5,0.4666666666666667
4,Recall@10,0.6666666666666666
5,Mean Rank,45.46666666666667
6,Normalised Similarity,0.9166754079254081
7,Margin of Discrimination,0.05314564185090689
8,Average Confidence,0.6766563063101629
9,MRR,0.4128185719953471
