Filename,Score
Data/MIDI/Collection/Original Collection/134.mid,0.282258064516129
Data/MIDI/Collection/Original Collection/135.mid,0.4147812971342383
Data/MIDI/Collection/Original Collection/136.mid,0.3002159827213823
Data/MIDI/Collection/Original Collection/137.mid,0.24468085106382975
Data/MIDI/Collection/Original Collection/138.mid,0.3046653144016227
Data/MIDI/Collection/Original Collection/139.mid,0.29609445958219804
Data/MIDI/Collection/Original Collection/140.mid,0.2238461538461538
Data/MIDI/Collection/Original Collection/141.mid,0.2085106382978723
Data/MIDI/Collection/Original Collection/142.mid,0.3482880755608029
Data/MIDI/Collection/Original Collection/143.mid,0.48349687778768957
Data/MIDI/Collection/Original Collection/144.mid,0.3952145214521452
Data/MIDI/Collection/Original Collection/145.mid,0.3263473053892215
Data/MIDI/Collection/Original Collection/146.mid,0.41404682274247495
Data/MIDI/Collection/Original Collection/147.mid,0.4167776298268975
Data/MIDI/Collection/Original Collection/148.mid,0.40695652173913044
Data/MIDI/Collection/Original Collection/149.mid,0.4136008918617614
Data/MIDI/Collection/Original Collection/150.mid,0.33931777378815076
Data/MIDI/Collection/Original Collection/151.mid,0.3012820512820513
Data/MIDI/Collection/Original Collection/152.mid,0.3182481751824817
Data/MIDI/Collection/Original Collection/153.mid,0.37648612945838833
Data/MIDI/Collection/Original Collection/154.mid,0.40877192982456145
Data/MIDI/Collection/Original Collection/155.mid,0.4149425287356322
Data/MIDI/Collection/Original Collection/156.mid,0.4306987399770905
Data/MIDI/Collection/Original Collection/157.mid,0.512846865364851
Data/MIDI/Collection/Original Collection/158.mid,0.31908831908831914
Data/MIDI/Collection/Original Collection/159.mid,0.19863597612958228
Data/MIDI/Collection/Original Collection/160.mid,0.3256325632563256
Data/MIDI/Collection/Original Collection/161.mid,0.44228274967574577
Data/MIDI/Collection/Original Collection/162.mid,0.2195121951219512
Data/MIDI/Collection/Original Collection/163.mid,0.2504604051565378
Data/MIDI/Collection/Original Collection/164.mid,0.4635838150289018
Data/MIDI/Collection/Original Collection/165.mid,0.3771152296535052
Data/MIDI/Collection/Original Collection/166.mid,0.3790849673202614
Data/MIDI/Collection/Original Collection/167.mid,0.19419775014801655
Data/MIDI/Collection/Original Collection/168.mid,0.2920029347028613
Data/MIDI/Collection/Original Collection/169.mid,0.4094707520891365
Data/MIDI/Collection/Original Collection/170.mid,0.3692679002413516
Data/MIDI/Collection/Original Collection/171.mid,0.3394980184940555
Data/MIDI/Collection/Original Collection/172.mid,0.28737113402061853
Data/MIDI/Collection/Original Collection/173.mid,0.29336966394187103
Data/MIDI/Collection/Original Collection/174.mid,0.3159722222222222
Data/MIDI/Collection/Original Collection/175.mid,0.39960822722820766
Data/MIDI/Collection/Original Collection/176.mid,0.2116182572614108
Data/MIDI/Collection/Original Collection/177.mid,0.3105536332179931
Data/MIDI/Collection/Original Collection/178.mid,0.2907735321528425
Data/MIDI/Collection/Original Collection/179.mid,0.3619377162629758
Data/MIDI/Collection/Original Collection/180.mid,0.3021778584392014
Data/MIDI/Collection/Original Collection/181.mid,0.28873239436619713
Data/MIDI/Collection/Original Collection/182.mid,0.38006872852233675
Data/MIDI/Collection/Original Collection/183.mid,0.3401060070671378
Data/MIDI/Collection/Original Collection/184.mid,0.35572139303482586
Data/MIDI/Collection/Original Collection/185.mid,0.36240090600226504
Data/MIDI/Collection/Original Collection/186.mid,0.30590339892665475
Data/MIDI/Collection/Original Collection/187.mid,0.34356435643564354
Data/MIDI/Collection/Original Collection/188.mid,0.34180327868852456
Data/MIDI/Collection/Original Collection/189.mid,0.33883058470764615
Data/MIDI/Collection/Original Collection/190.mid,0.19827586206896552
Data/MIDI/Collection/Original Collection/191.mid,0.26005132591958935
Data/MIDI/Collection/Original Collection/192.mid,0.2730923694779116
Data/MIDI/Collection/Original Collection/193.mid,0.33525179856115106
Data/MIDI/Collection/Original Collection/194.mid,0.2681721947776994
Data/MIDI/Collection/Original Collection/195.mid,0.38692810457516336
Data/MIDI/Collection/Original Collection/196.mid,0.52
Data/MIDI/Collection/Original Collection/197.mid,0.3213644524236984
Data/MIDI/Collection/Original Collection/198.mid,0.2886762360446571
Data/MIDI/Collection/Original Collection/199.mid,0.4205933682373473
Data/MIDI/Collection/Original Collection/200.mid,0.3678321678321679
Data/MIDI/Collection/Original Collection/201.mid,0.3185011709601874
Data/MIDI/Collection/Original Collection/202.mid,0.3565285379202502
Data/MIDI/Collection/Original Collection/203.mid,0.2536443148688047
Data/MIDI/Collection/Original Collection/204.mid,0.2540346682606097
Data/MIDI/Collection/Original Collection/205.mid,0.40979782270606535
Data/MIDI/Collection/Original Collection/206.mid,0.25868210151380233
Data/MIDI/Collection/Original Collection/207.mid,0.36174496644295306
Data/MIDI/Collection/Original Collection/208.mid,0.3033359193173002
Data/MIDI/Collection/Original Collection/209.mid,0.3459399332591768
Data/MIDI/Collection/Original Collection/210.mid,0.2989583333333333
Data/MIDI/Collection/Original Collection/211.mid,0.3187250996015937
Data/MIDI/Collection/Original Collection/212.mid,0.4156118143459916
Data/MIDI/Collection/Original Collection/213.mid,0.35817307692307687
Data/MIDI/Collection/Original Collection/214.mid,0.29812054439403757
Data/MIDI/Collection/Original Collection/215.mid,0.3876623376623377
Data/MIDI/Collection/Original Collection/216.mid,0.3622291021671826
Data/MIDI/Collection/Original Collection/217.mid,0.2995391705069125
Data/MIDI/Collection/Original Collection/218.mid,0.43563728598604945
Data/MIDI/Collection/Original Collection/219.mid,0.2518610421836228
Data/MIDI/Collection/Original Collection/220.mid,0.4231974921630094
Data/MIDI/Collection/Original Collection/221.mid,0.17686692869174625
Data/MIDI/Collection/Original Collection/222.mid,0.30032733224222585
Data/MIDI/Collection/Original Collection/223.mid,0.32151442307692313
Data/MIDI/Collection/Original Collection/224.mid,0.42605085625324335
Data/MIDI/Collection/Original Collection/225.mid,0.3652694610778443
Data/MIDI/Collection/Original Collection/226.mid,0.3845108695652174
Data/MIDI/Collection/Original Collection/227.mid,0.42654867256637163
Data/MIDI/Collection/Original Collection/228.mid,0.33821376281112736
Data/MIDI/Collection/Original Collection/229.mid,0.37410071942446044
Data/MIDI/Collection/Original Collection/230.mid,0.3003048780487805
Data/MIDI/Collection/Original Collection/231.mid,0.36084905660377353
Data/MIDI/Collection/Original Collection/232.mid,0.341820987654321
Data/MIDI/Collection/Original Collection/233.mid,0.2958656330749354
Data/MIDI/Collection/Original Collection/234.mid,0.31999999999999995
Data/MIDI/Collection/Original Collection/235.mid,0.363265306122449
Data/MIDI/Collection/Original Collection/236.mid,0.45687645687645684
Data/MIDI/Collection/Original Collection/237.mid,0.32869991823385114
Data/MIDI/Collection/Original Collection/238.mid,0.30066445182724255
Data/MIDI/Collection/Original Collection/239.mid,0.2797202797202797
Data/MIDI/Collection/Original Collection/240.mid,0.2129319955406912
Data/MIDI/Collection/Original Collection/241.mid,0.34972067039106147
Data/MIDI/Collection/Original Collection/242.mid,0.35130848532910386
Data/MIDI/Collection/Original Collection/243.mid,0.33225283630470015
Data/MIDI/Collection/Original Collection/244.mid,0.39094955489614247
Data/MIDI/Collection/Original Collection/245.mid,0.3096008629989212
Data/MIDI/Collection/Original Collection/246.mid,0.3253895508707608
Data/MIDI/Collection/Original Collection/247.mid,0.4610294117647059
Data/MIDI/Collection/Original Collection/248.mid,0.2716499544211486
