Index,Metric,Value
1,Recall@1,0.8333333333333334
2,Recall@3,0.9666666666666667
3,Recall@5,0.9666666666666667
4,Recall@10,0.9666666666666667
5,Mean Rank,1.9333333333333333
6,Normalised Similarity,0.9933333333333334
7,Margin of Discrimination,0.18463193524849422
8,Average Confidence,0.8924242733530661
9,MRR,0.9013333333333333
