Index,Metric,Value
1,Recall@1,0.0
2,Recall@3,0.03333333333333333
3,Recall@5,0.06666666666666667
4,Recall@10,0.13333333333333333
5,Mean Rank,149.9
6,Normalised Similarity,0.8145839345839346
7,Margin of Discrimination,0.0009259259259259259
8,Average Confidence,0.6147643097643098
9,MRR,0.05249011659260075
