Index,Metric,Value
1,Recall@1,0.03333333333333333
2,Recall@3,0.03333333333333333
3,Recall@5,0.03333333333333333
4,Recall@10,0.1
5,Mean Rank,237.13333333333333
6,Normalised Similarity,0.7442845117845118
7,Margin of Discrimination,0.0
8,Average Confidence,0.5712492137492137
9,MRR,0.04959287457565
