Index,Metric,Value
1,Recall@1,0.1
2,Recall@3,0.16666666666666666
3,Recall@5,0.26666666666666666
4,Recall@10,0.3333333333333333
5,Mean Rank,95.5
6,Normalised Similarity,0.8577657527657528
7,Margin of Discrimination,0.01755291005291005
8,Average Confidence,0.7125860250860251
9,MRR,0.17408538443962876
