Index,Metric,Value
1,Recall@1,0.9333333333333333
2,Recall@3,1.0
3,Recall@5,1.0
4,Recall@10,1.0
5,Mean Rank,1.0666666666666667
6,Normalised Similarity,0.9983333333333333
7,Margin of Discrimination,0.1419879621520152
8,Average Confidence,0.8932981433023834
9,MRR,0.9666666666666667
