Index,Metric,Value
1,Recall@1,0.26666666666666666
2,Recall@3,0.3333333333333333
3,Recall@5,0.36666666666666664
4,Recall@10,0.5
5,Mean Rank,77.4
6,Normalised Similarity,0.8931818181818183
7,Margin of Discrimination,0.041932419432419425
8,Average Confidence,0.7578200040700039
9,MRR,0.3269138097759274
