Index,Metric,Value
1,Recall@1,0.9333333333333333
2,Recall@3,0.9666666666666667
3,Recall@5,0.9666666666666667
4,Recall@10,0.9666666666666667
5,Mean Rank,4.033333333333333
6,Normalised Similarity,0.995
7,Margin of Discrimination,0.15058992523149187
8,Average Confidence,0.885564414716089
9,MRR,0.9503663003663003
