Index,Metric,Value
1,Recall@1,0.06666666666666667
2,Recall@3,0.1
3,Recall@5,0.1
4,Recall@10,0.16666666666666666
5,Mean Rank,117.6
6,Normalised Similarity,0.8238728863728862
7,Margin of Discrimination,0.0045238095238095246
8,Average Confidence,0.6375298775298776
9,MRR,0.10898334642290862
