Index,Metric,Value
1,Recall@1,0.4
2,Recall@3,0.5666666666666667
3,Recall@5,0.6666666666666666
4,Recall@10,0.7
5,Mean Rank,15.466666666666667
6,Normalised Similarity,0.938387075887076
7,Margin of Discrimination,0.0276070226070226
8,Average Confidence,0.8262208624708625
9,MRR,0.5240182409271851
