Index,Metric,Value
1,Recall@1,0.6666666666666666
2,Recall@3,0.7333333333333333
3,Recall@5,0.8
4,Recall@10,0.8666666666666667
5,Mean Rank,13.6
6,Normalised Similarity,0.9597330447330449
7,Margin of Discrimination,0.06443278943278943
8,Average Confidence,0.8870151145151147
9,MRR,0.7174200525118363
