Index,Metric,Value
1,Recall@1,0.36666666666666664
2,Recall@3,0.5666666666666667
3,Recall@5,0.6333333333333333
4,Recall@10,0.6666666666666666
5,Mean Rank,10.9
6,Normalised Similarity,0.9418767343767344
7,Margin of Discrimination,0.046634800384800376
8,Average Confidence,0.8425583213083213
9,MRR,0.49483446789224655
