Index,Metric,Value
1,Recall@1,0.5
2,Recall@3,0.5
3,Recall@5,0.5
4,Recall@10,0.5
5,Mean Rank,6.5
6,Normalised Similarity,0.9166666666666667
7,Margin of Discrimination,0.08333333333333331
8,Average Confidence,0.8125
9,MRR,0.5416666666666666
