Index,Metric,Value
1,Recall@1,0.4666666666666667
2,Recall@3,0.8
3,Recall@5,0.8333333333333334
4,Recall@10,0.9333333333333333
5,Mean Rank,6.066666666666666
6,Normalised Similarity,0.9696945646945648
7,Margin of Discrimination,0.08133858425525092
8,Average Confidence,0.8810440947940947
9,MRR,0.6454966216777063
