Index,Metric,Value
1,Recall@1,0.06666666666666667
2,Recall@3,0.2
3,Recall@5,0.2
4,Recall@10,0.26666666666666666
5,Mean Rank,132.23333333333332
6,Normalised Similarity,0.8397186147186148
7,Margin of Discrimination,0.009590132090132094
8,Average Confidence,0.6486920486920488
9,MRR,0.15743971855892458
